house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,numBalconies,isNegotiable,priceSqFt,verificationDate,description,SecurityDeposit,Status
1 BHK Apartment ,550 sq ft,Kharadi,Pune,18.55333519,73.94477844,22000,INR,1,null,null,null,Posted 3 days ago,"Well designed 1 bhk multistorey apartment is available at a prime location in Kharadi. It has an area of 550 sqft with a carpet area of 450 sqft . The property is available at a monthly rental of Rs. 22,000 . The house is unfurnished. It is east facing property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. ",No Deposit,Unfurnished
1 BHK Apartment ,700 sq ft,Wagholi,Pune,18.58137703,73.98854828,10000,INR,2,null,null,null,Posted 11 days ago,"It has an area of 700 sqft with a carpet area of 500 sqft . The property is available at a monthly rental of Rs. 10,000 . It is an unfurnished property. It is east facing property. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment ,"1,050 sq ft",Wanowrie,Pune,18.48160553,73.89597321,23000,INR,2,null,null,null,Posted 7 days ago,"A spacious 2 bhk multistorey apartment is available for rental in Dorabjee Estates Enclave, Wanowrie, Pune. It has a built-up area of 1050 sqft and is available for rent at Rs. 23,000 per month . The house is semi-furnished. Its main door is facing east direction. It is a 16 year old ready-to-move-in property. It is made in way to provide a comfortable living. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,"1,100 sq ft",Wagholi,Pune,18.57751656,73.9812851,15000,INR,2,null,null,null,Posted a year ago,"If you are looking for a modern house on rent in Pune, this Apartment in Wagholi can be your perfect home. It is a 2 BHK Apartment designed to meet your space and lifestyle needs. The 2 BHK unit is Fully Furnished. This rented 2 BHK property is spacious and well-designed, with access to all the conveniences for any modern home seeker. It is located on floor 5 out of a total 12 floors . The Apartment has 2 bedrooms and 2 bathroom. It also has 2 balcony, giving uninterrupted views of the surroundings. There is lush greenery around this Apartment. Project Highlights The project also offers 2 BHK units. The project also enjoys a strategic location with easy access to healthcare centres such as Imax Multispecialty Hospital, Lifeline Hospital, and Care multispeciality hospital. There are schools like The Lexicon International School, Rising Star School, and Rich Heritage Yoga and Yoga Therapy Centre nearby, which provides convenience for families with kids",No Deposit,Furnished
1 BHK Apartment ,650 sq ft,Viman Nagar,Pune,18.5635376,73.90897369,28000,INR,1,null,null,null,Posted a year ago,"Available 1Bhk fully Furnished Flat for rent in Bhakti Elegance society Viman nagar.
All Electronic appliances and Furniture are available.
children's play area and club house.
Society with good security and cctv camera.
Gated community society.
Call For More information. More About This Property Check out this Apartment available for rent in Viman Nagar in Pune. It is a 1 BHK unit that comes at an affordable rent, with modern features and premium amenities to suit your lifestyle needs. The unit is Furnished. It is an East facing property that has been constructed as per vaastu principles. With numerous new-age amenities and green surroundings, this Apartment provides a convenient lifestyle for residents. A spacious house for your family, this unit includes 1 bedroom. There are 1 bathroom and 1 balcony. It has a built-up area of 650 Square feet. The carpet area is 550 Square feet. The Apartment is built on 4 floor. The building has a total of 6 floors. Project Highlights This Apartment is constructed within Bhakti Elegance. The developer also provides other units of 1 BHK configuration. Many amenities have been provided for the residents of this Apartment. The amenities include Garden, Sports Facility, Intercom, Community Hall. There is also provision for power backup facility. There is a modern lift facility. The availability of cctv facility promises safety and security for the residents. The locality Viman Nagar enjoys good connectivity to different parts of the city. The residents of this Apartment will find many reputed healthcare centres in the neighborhood. There are hospitals like Sahyadri Super Speciality Hospital Nagar Road, Aditya Eye Hospital & LASIK centre, and Medipoint Hospital. For young families with kids, there are various schools close by, such as Little Millennium Pre-School, Viman Nagar, Subhedar Ramji Maloji Ambedkar School, and Origins School",No Deposit,Furnished
2 BHK Apartment ,"1,200 sq ft",Wagholi,Pune,18.57848358,74.00447845,17000,INR,2,null,null,null,Posted 2 years ago,"Itâs a 2 bhk multistorey apartment situated in Karia Developers Konark Exotica, Wagholi. It has an area of 1200 sqft with a carpet area of 977 sqft . The property is available at a monthly rental of Rs. 17,000 . It is facing north direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Please contact us for more details. ",No Deposit,Furnished
3 BHK Apartment ,"1,500 sq ft",Vishrantwadi,Pune,18.56936264,73.87811279,28000,INR,3,null,null,null,Posted 2 years ago,"Itâs a 3 bhk multistorey apartment situated in Kolte Patil Developers Dew Drops, Vishrantwadi, Pune. It has a built-up area of 1500 sqft and is available for rent at Rs. 28,000 per month . It is an unfurnished property. This residential property is ready-to-move-in. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
1 BHK Apartment ,710 sq ft,Wagholi,Pune,18.58400536,73.99136353,8500,INR,2,null,null,null,Posted 3 years ago,"It has a built-up area of 710 sqft and is available for rent at Rs. 8,500 per month . The house is semi-furnished. It has club house as well as gymnasium. The project also has intercom, cctv, children's play area and lift available. It is a ready-to-move-in property. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,750 sq ft,Pimple Gurav,Pune,18.58929634,73.81355286,12000,INR,1,null,null,null,Posted a year ago,"A spacious 1 bhk multistorey apartment is available for rental in Pimple Gurav, Pune. It has a built-up area of 750 sqft and is available for rent at Rs. 12,000 per month . This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
3 BHK Apartment ,"1,650 sq ft",Hadapsar,Pune,18.51734543,73.93192291,25000,INR,3,null,null,null,Posted 3 years ago,"The house is unfurnished. It has lift available. Other amenities include gymnasium, club house and power backup. It is facing northeast direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment ,"1,250 sq ft",Pimpri Chinchwad,Pune,21.14222908,72.7721405,13000,INR,2,null,null,null,Posted 3 years ago,"A 2 bhk property is available for rental in Sunshine Residency, Pimpri Chinchwad, Pune. The house is semi-furnished. It is facing west direction. It is well connected to the city areas. Please contact for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,600 sq ft,Karve Nagar,Pune,18.49023247,73.819664,18000,INR,1,null,null,null,Posted 2 months ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in the heart of Karve Nagar. It has area of 600 sqft and is available at a rent of Rs. 18,000. It is a semi-furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is well connected to the city areas. ",No Deposit,Semi-Furnished
2 BHK Apartment ,950 sq ft,Mahalunge,Pune,18.5721302,73.76119995,30000,INR,2,null,null,null,Posted a month ago,"It has area of 950 sqft and is available at a rent of Rs. 30,000. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Furnished
1 BHK Apartment ,600 sq ft,Viman Nagar,Pune,18.56800461,73.91990662,26000,INR,1,null,null,null,Posted 14 hours ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in Vasupujya Corporation Neco Harmony, one of the most prestigious projects of Viman Nagar. It has a built-up area of 600 sqft and is available for rent at Rs. 26,000 per month . The house is furnished. It is a 14 year old ready-to-move-in property. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Furnished
2 BHK Apartment ,"1,050 sq ft",Wanowrie,Pune,18.49789619,73.90370941,23000,INR,2,null,null,null,Posted 24 days ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Shivanand Garden. It has a built-up area of 1050 sqft and is available for rent at Rs. 23,000 per month . It is a semi-furnished property. It is made in way to provide a comfortable living. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,900 sq ft,Kharadi,Pune,18.54711151,73.93025208,30000,INR,2,null,null,null,Posted 14 days ago,"It has a built-up area of 900 sqft and is available for rent at Rs. 30,000 per month . It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Semi-Furnished
