house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,numBalconies,isNegotiable,priceSqFt,verificationDate,description,SecurityDeposit,Status
2 BHK Apartment ,900 sq ft,Dombivali,Mumbai,19.18353844,73.0874939,15000,INR,2,null,null,null,Posted a month ago,"Itâs a 2 bhk multistorey apartment situated in Runwal Group Gardens Phase 4 Bldg No 33 34, Dombivali. It has an area of 900 sqft with a carpet area of 700 sqft . The property is available at a monthly rental of Rs. 15,000 . It has gymnasium as well as lift(s). The project also has full power backup, water supply and children's play area. It is northeast facing property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,550 sq ft,Malabar Hill,Mumbai,18.95371056,72.8004303,85000,INR,1,null,null,null,Posted 4 months ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in the heart of Malabar Hill. It has area of 550 sqft and is available at a rent of Rs. 85,000. The house is furnished. Its main door is facing east direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Furnished
1 BHK Apartment ,700 sq ft,Thane West,Mumbai,19.26645279,72.96285248,21500,INR,2,null,null,null,Posted 4 days ago,"Itâs a 1 bhk multistorey apartment situated in Rosa Group Gardenia, Thane West. It has an area of 700 sqft with a carpet area of 450 sqft . The property is available at a monthly rental of Rs. 21,500 . The house is furnished. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It has gated_community. Other amenities include cctv, club house, community hall, gymnasium, intercom, children's play area, power backup, swimming pool and lift available. It is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Furnished
2 BHK Apartment ,810 sq ft,Bandra West,Mumbai,19.05635643,72.8288269,110000,INR,2,null,null,null,Posted 12 days ago,Itâs a 2 bhk multistorey apartment situated in Bandra West. It has a built-up area of 810 sqft and is available for rent at Rs. 1.10 lac per month . The house is semi-furnished. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. ,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,000 sq ft",Chembur,Mumbai,19.05235672,72.9146347,75000,INR,1,null,null,null,Posted 8 months ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Wadhwa Residency Dukes Horizon. It has area of 1000 sqft and is available at a rent of Rs. 75,000. The house is unfurnished. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment ,500 sq ft,Panvel,Mumbai,19.00623703,73.10948181,15000,INR,1,null,null,null,Posted a year ago,"Itâs a 2 bhk multistorey apartment situated in Gee Cee Ventures Aspira 206, Panvel. It has a built-up area of 500 sqft and is available for rent at Rs. 15,000 per month . The house is unfurnished. It is north facing property. This residential property is ready-to-move-in. It is situated in the proximity of all the important facilities. Please contact us for more details. ",No Deposit,Unfurnished
4 BHK Apartment ,"3,400 sq ft",Dadar West,Mumbai,19.02109528,72.83779144,300000,INR,5,null,null,null,Posted a year ago,"A 4 bhk property is available for rent in Dadar West, Mumbai. It has a built-up area of 3400 sqft and is available for rent at Rs. 3.00 lac per month . It is a semi-furnished property. It is made in way to provide a comfortable living. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,"1,250 sq ft",Andheri East,Mumbai,19.12298965,72.91322327,78000,INR,2,null,null,null,Posted a month ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Sheth Creators Vasant Oasis, one of the most prestigious projects of Andheri East. It has area of 1250 sqft and is available at a rent of Rs. 78,000. It is an unfurnished property. Its main door is facing southwest direction. It is a 7 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. ",No Deposit,Unfurnished
2 BHK Apartment ,800 sq ft,Goregaon East,Mumbai,19.15336037,72.88577271,24000,INR,2,null,null,null,Posted 13 days ago,"A 2 bhk property is available for rental in Palms Apartment 2, Goregaon East, Mumbai. The house is unfurnished. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. ",No Deposit,Unfurnished
2 BHK Apartment ,900 sq ft,Mahim,Mumbai,19.02898026,72.83972931,80000,INR,2,null,null,null,Posted 16 days ago,"Itâs a 2 bhk multistorey apartment situated in Sugee Group Hiranya, Mahim, Mumbai. It has an area of 900 sqft with a carpet area of 800 sqft . The property is available at a monthly rental of Rs. 80,000 . The house is furnished. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 ac and 1 bed. Its main door is facing east direction. It is a 8 year old ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Furnished
2 BHK Apartment ,"1,200 sq ft",Andheri West,Mumbai,19.12310028,72.82797241,140000,INR,2,null,null,null,Posted a year ago,"Itâs a 2 bhk multistorey apartment situated in Rustomjee Constructions Elita, Andheri West. It has an area of 1200 sqft with a carpet area of 900 sqft . The property is available at a monthly rental of Rs. 1.40 lac . The house is furnished. It has children's play area. Other amenities include cctv, power backup, children's play area, lift available, sports facility and intercom. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. Contact us for more details. ",No Deposit,Furnished
1 BHK Apartment ,550 sq ft,Sanpada,Mumbai,19.06175041,73.00650024,25000,INR,1,null,null,null,Posted 20 days ago,"Itâs a 1 bhk multistorey apartment situated in Bhumiraj Group Abode, Sanpada, Mumbai. It has area of 550 sqft and is available at a rent of Rs. 25,000. The house is unfurnished. It is a 11 year old ready-to-move-in property. It is well connected to the city areas. Please contact for more details. ",No Deposit,Unfurnished
2 BHK Apartment ,"1,100 sq ft",Andheri West,Mumbai,19.13805008,72.82532501,60000,INR,2,null,null,null,Posted a year ago,"Itâs a 2 bhk multistorey apartment situated in Andheri West, Mumbai. It has an area of 1100 sqft with a carpet area of 670 sqft . The property is available at a monthly rental of Rs. 60,000 . The house is unfurnished. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. ",No Deposit,Unfurnished
3 BHK Apartment ,"1,459 sq ft",Goregaon East,Mumbai,19.16552544,72.85199738,95000,INR,3,null,null,null,Posted a month ago,"Itâs a 3 bhk multistorey apartment situated in Amal Group Aspen Garden, Goregaon East. It has a built-up area of 1459 sqft and is available for rent at Rs. 95,000 per month . It is a semi-furnished property. It has lift available as well as swimming pool. The project also has children's play area, power backup, club house and gymnasium. It is a 7 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment ,"1,350 sq ft",Mulund West,Mumbai,19.16906929,72.9380722,75000,INR,3,null,null,null,Posted a month ago,"Itâs a 3 bhk multistorey apartment situated in Sheth Corp Montana, Mulund West, Mumbai. It has a built-up area of 1350 sqft and is available for rent at Rs. 75,000 per month . It is a semi-furnished property. It is a ready-to-move-in property. It is well connected to the city areas. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,744 sq ft,Thane West,Mumbai,19.22232819,72.98812103,37000,INR,1,null,null,null,Posted a year ago,It is a furnished property. It is a 11 year old ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Please contact us for more details. ,No Deposit,Furnished
1 BHK Apartment ,550 sq ft,Powai,Mumbai,19.11657715,72.91240692,70000,INR,2,null,null,null,Posted a month ago,"It has area of 550 sqft and is available at a rent of Rs. 70,000. The house is furnished. It is west facing property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. ",No Deposit,Furnished
1 RK Studio Apartment ,400 sq ft,Tardeo,Mumbai,18.96496964,72.80918121,32000,INR,1,null,null,null,Posted 19 days ago,"Itâs a 1 rk multistorey apartment situated in Tardeo. It has a built-up area of 400 sqft and is available for rent at Rs. 32,000 per month . It is a semi-furnished property. It is facing northeast direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. ",No Deposit,Semi-Furnished
3 BHK Apartment ,"1,830 sq ft",Kandivali East,Mumbai,19.20110893,72.87722778,80000,INR,3,null,null,null,Posted 22 days ago,"It has an area of 1830 sqft with a carpet area of 1202 sqft . The property is available at a monthly rental of Rs. 80,000 . It is a semi-furnished property. It has swimming pool. Other amenities include children's play area, club house, children's play area, gymnasium and lift available. It is east facing property. It is a 4 year old ready-to-move-in property. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Semi-Furnished
